 54   7  0.185814E+02  0.000000E+00  0.000000E+00
 55   7  0.186465E+02  0.000000E+00  0.000000E+00
 56   7  0.186946E+02  0.000000E+00  0.000000E+00
 57   7  0.187304E+02  0.000000E+00  0.000000E+00
 32   8  0.186684E+02  0.000000E+00  0.000000E+00
 33   8  0.186257E+02  0.000000E+00  0.000000E+00
 34   8  0.185946E+02  0.000000E+00  0.000000E+00
 35   8  0.185556E+02  0.000000E+00  0.000000E+00
 36   8  0.185302E+02  0.000000E+00  0.000000E+00
 37   8  0.185107E+02  0.000000E+00  0.000000E+00
 38   8  0.184586E+02  0.000000E+00  0.000000E+00
 39   8  0.183922E+02  0.000000E+00  0.000000E+00
 40   8  0.183801E+02  0.000000E+00  0.000000E+00
 41   8  0.183667E+02  0.000000E+00  0.000000E+00
 42   8  0.183139E+02  0.000000E+00  0.000000E+00
 43   8  0.183169E+02  0.000000E+00  0.000000E+00
 44   8  0.182849E+02  0.000000E+00  0.000000E+00
 45   8  0.182946E+02  0.000000E+00  0.000000E+00
 46   8  0.183700E+02  0.000000E+00  0.000000E+00
 47   8  0.183849E+02  0.000000E+00  0.000000E+00
 48   8  0.183925E+02  0.000000E+00  0.000000E+00
 49   8  0.184143E+02  0.000000E+00  0.000000E+00
 50   8  0.184432E+02  0.000000E+00  0.000000E+00
 51   8  0.184714E+02  0.000000E+00  0.000000E+00
 52   8  0.184871E+02  0.000000E+00  0.000000E+00
 53   8  0.185685E+02  0.000000E+00  0.000000E+00
 54   8  0.186406E+02  0.000000E+00  0.000000E+00
 55   8  0.186945E+02  0.000000E+00  0.000000E+00
 56   8  0.187231E+02  0.000000E+00  0.000000E+00
 57   8  0.187604E+02  0.000000E+00  0.000000E+00
 32   9  0.186746E+02  0.000000E+00  0.000000E+00
 33   9  0.186282E+02  0.000000E+00  0.000000E+00
 34   9  0.185973E+02  0.000000E+00  0.000000E+00
 35   9  0.185612E+02  0.000000E+00  0.000000E+00
 36   9  0.185402E+02  0.000000E+00  0.000000E+00
 37   9  0.185270E+02  0.000000E+00  0.000000E+00
 38   9  0.185172E+02  0.000000E+00  0.000000E+00
 39   9  0.184765E+02  0.000000E+00  0.000000E+00
 40   9  0.184302E+02  0.000000E+00  0.000000E+00
 41   9  0.183888E+02  0.000000E+00  0.000000E+00
 42   9  0.184101E+02  0.000000E+00  0.000000E+00
 43   9  0.183742E+02  0.000000E+00  0.000000E+00
 44   9  0.183496E+02  0.000000E+00  0.000000E+00
 45   9  0.183619E+02  0.000000E+00  0.000000E+00
 46   9  0.184147E+02  0.000000E+00  0.000000E+00
 47   9  0.184337E+02  0.000000E+00  0.000000E+00
 48   9  0.184383E+02  0.000000E+00  0.000000E+00
 49   9  0.184648E+02  0.000000E+00  0.000000E+00
 50   9  0.184939E+02  0.000000E+00  0.000000E+00
 51   9  0.185240E+02  0.000000E+00  0.000000E+00
 52   9  0.185431E+02  0.000000E+00  0.000000E+00
 53   9  0.185647E+02  0.000000E+00  0.000000E+00
 54   9  0.186307E+02  0.000000E+00  0.000000E+00
 55   9  0.186754E+02  0.000000E+00  0.000000E+00
 56   9  0.187111E+02  0.000000E+00  0.000000E+00
 57   9  0.187316E+02  0.000000E+00  0.000000E+00
 58   9  0.187337E+02  0.000000E+00  0.000000E+00
 33  10  0.186202E+02  0.000000E+00  0.000000E+00
 34  10  0.185898E+02  0.000000E+00  0.000000E+00
 35  10  0.185658E+02  0.000000E+00  0.000000E+00
 36  10  0.185519E+02  0.000000E+00  0.000000E+00
 37  10  0.185445E+02  0.000000E+00  0.000000E+00
 38  10  0.185389E+02  0.000000E+00  0.000000E+00
 39  10  0.184866E+02  0.000000E+00  0.000000E+00
 40  10  0.184344E+02  0.000000E+00  0.000000E+00
 41  10  0.184421E+02  0.000000E+00  0.000000E+00
 42  10  0.184623E+02  0.000000E+00  0.000000E+00
 43  10  0.184600E+02  0.000000E+00  0.000000E+00
 44  10  0.184069E+02  0.000000E+00  0.000000E+00
 45  10  0.184194E+02  0.000000E+00  0.000000E+00
 46  10  0.184463E+02  0.000000E+00  0.000000E+00
 47  10  0.184702E+02  0.000000E+00  0.000000E+00
 48  10  0.185012E+02  0.000000E+00  0.000000E+00
 49  10  0.185063E+02  0.000000E+00  0.000000E+00
 50  10  0.185299E+02  0.000000E+00  0.000000E+00
 51  10  0.185596E+02  0.000000E+00  0.000000E+00
 52  10  0.185780E+02  0.000000E+00  0.000000E+00
 53  10  0.185926E+02  0.000000E+00  0.000000E+00
 54  10  0.186479E+02  0.000000E+00  0.000000E+00
 55  10  0.186825E+02  0.000000E+00  0.000000E+00
 56  10  0.186916E+02  0.000000E+00  0.000000E+00
 57  10  0.187162E+02  0.000000E+00  0.000000E+00
 58  10  0.187223E+02  0.000000E+00  0.000000E+00
 59  10  0.186975E+02  0.000000E+00  0.000000E+00
 60  10  0.186359E+02  0.000000E+00  0.000000E+00
 33  11  0.186028E+02  0.000000E+00  0.000000E+00
 34  11  0.185828E+02  0.000000E+00  0.000000E+00
 35  11  0.185712E+02  0.000000E+00  0.000000E+00
 36  11  0.185626E+02  0.000000E+00  0.000000E+00
 37  11  0.185434E+02  0.000000E+00  0.000000E+00
 38  11  0.185399E+02  0.000000E+00  0.000000E+00
 39  11  0.185163E+02  0.000000E+00  0.000000E+00
 40  11  0.185209E+02  0.000000E+00  0.000000E+00
 41  11  0.185269E+02  0.000000E+00  0.000000E+00
 42  11  0.185413E+02  0.000000E+00  0.000000E+00
 43  11  0.185392E+02  0.000000E+00  0.000000E+00
 44  11  0.184952E+02  0.000000E+00  0.000000E+00
 45  11  0.184752E+02  0.000000E+00  0.000000E+00
 46  11  0.184922E+02  0.000000E+00  0.000000E+00
 47  11  0.185069E+02  0.000000E+00  0.000000E+00
 48  11  0.185290E+02  0.000000E+00  0.000000E+00
 49  11  0.185249E+02  0.000000E+00  0.000000E+00
 50  11  0.185769E+02  0.000000E+00  0.000000E+00
 51  11  0.185859E+02  0.000000E+00  0.000000E+00
 52  11  0.185984E+02  0.000000E+00  0.000000E+00
 53  11  0.186444E+02  0.000000E+00  0.000000E+00
 54  11  0.186572E+02  0.000000E+00  0.000000E+00
 55  11  0.186865E+02  0.000000E+00  0.000000E+00
 56  11  0.186974E+02  0.000000E+00  0.000000E+00
 57  11  0.187199E+02  0.000000E+00  0.000000E+00
 58  11  0.187278E+02  0.000000E+00  0.000000E+00
 59  11  0.187289E+02  0.000000E+00  0.000000E+00
 60  11  0.186852E+02  0.000000E+00  0.000000E+00
 33  12  0.185811E+02  0.000000E+00  0.000000E+00
 34  12  0.185750E+02  0.000000E+00  0.000000E+00
 35  12  0.185784E+02  0.000000E+00  0.000000E+00
 36  12  0.185783E+02  0.000000E+00  0.000000E+00
 37  12  0.185925E+02  0.000000E+00  0.000000E+00
 38  12  0.186112E+02  0.000000E+00  0.000000E+00
 39  12  0.186034E+02  0.000000E+00  0.000000E+00
 40  12  0.186151E+02  0.000000E+00  0.000000E+00
 41  12  0.185870E+02  0.000000E+00  0.000000E+00
 42  12  0.186283E+02  0.000000E+00  0.000000E+00
 43  12  0.185788E+02  0.000000E+00  0.000000E+00
 44  12  0.185469E+02  0.000000E+00  0.000000E+00
 45  12  0.185258E+02  0.000000E+00  0.000000E+00
 46  12  0.185189E+02  0.000000E+00  0.000000E+00
 47  12  0.185199E+02  0.000000E+00  0.000000E+00
 48  12  0.185546E+02  0.000000E+00  0.000000E+00
 49  12  0.185685E+02  0.000000E+00  0.000000E+00
 50  12  0.185849E+02  0.000000E+00  0.000000E+00
 51  12  0.186071E+02  0.000000E+00  0.000000E+00
 52  12  0.186341E+02  0.000000E+00  0.000000E+00
 53  12  0.186501E+02  0.000000E+00  0.000000E+00
 54  12  0.186639E+02  0.000000E+00  0.000000E+00
 55  12  0.186883E+02  0.000000E+00  0.000000E+00
 56  12  0.187002E+02  0.000000E+00  0.000000E+00
 57  12  0.187207E+02  0.000000E+00  0.000000E+00
 58  12  0.187538E+02  0.000000E+00  0.000000E+00
 59  12  0.187444E+02  0.000000E+00  0.000000E+00
 60  12  0.187092E+02  0.000000E+00  0.000000E+00
 23  13  0.183831E+02  0.000000E+00  0.000000E+00
 24  13  0.183621E+02  0.000000E+00  0.000000E+00
 25  13  0.183839E+02  0.000000E+00  0.000000E+00
 32  13  0.185784E+02  0.000000E+00  0.000000E+00
 33  13  0.185652E+02  0.000000E+00  0.000000E+00
 34  13  0.185788E+02  0.000000E+00  0.000000E+00
 35  13  0.185810E+02  0.000000E+00  0.000000E+00
 36  13  0.185891E+02  0.000000E+00  0.000000E+00
 37  13  0.186102E+02  0.000000E+00  0.000000E+00
 38  13  0.186280E+02  0.000000E+00  0.000000E+00
 42  13  0.187014E+02  0.000000E+00  0.000000E+00
 43  13  0.186719E+02  0.000000E+00  0.000000E+00
 44  13  0.186232E+02  0.000000E+00  0.000000E+00
 45  13  0.186018E+02  0.000000E+00  0.000000E+00
 46  13  0.185579E+02  0.000000E+00  0.000000E+00
 47  13  0.185492E+02  0.000000E+00  0.000000E+00
 48  13  0.185797E+02  0.000000E+00  0.000000E+00
 49  13  0.185847E+02  0.000000E+00  0.000000E+00
 50  13  0.185598E+02  0.000000E+00  0.000000E+00
 51  13  0.186049E+02  0.000000E+00  0.000000E+00
 52  13  0.186477E+02  0.000000E+00  0.000000E+00
 53  13  0.186647E+02  0.000000E+00  0.000000E+00
 54  13  0.186836E+02  0.000000E+00  0.000000E+00
 55  13  0.186937E+02  0.000000E+00  0.000000E+00
 56  13  0.187158E+02  0.000000E+00  0.000000E+00
 57  13  0.187353E+02  0.000000E+00  0.000000E+00
 58  13  0.187653E+02  0.000000E+00  0.000000E+00
 22  14  0.184024E+02  0.000000E+00  0.000000E+00
 23  14  0.183846E+02  0.000000E+00  0.000000E+00
 24  14  0.183664E+02  0.000000E+00  0.000000E+00
 25  14  0.183751E+02  0.000000E+00  0.000000E+00
 26  14  0.183932E+02  0.000000E+00  0.000000E+00
 27  14  0.183985E+02  0.000000E+00  0.000000E+00
 28  14  0.184149E+02  0.000000E+00  0.000000E+00
 29  14  0.184569E+02  0.000000E+00  0.000000E+00
 30  14  0.184598E+02  0.000000E+00  0.000000E+00
 32  14  0.185530E+02  0.000000E+00  0.000000E+00
 33  14  0.185556E+02  0.000000E+00  0.000000E+00
 34  14  0.185786E+02  0.000000E+00  0.000000E+00
 35  14  0.185900E+02  0.000000E+00  0.000000E+00
 36  14  0.185940E+02  0.000000E+00  0.000000E+00
 37  14  0.186148E+02  0.000000E+00  0.000000E+00
 43  14  0.187375E+02  0.000000E+00  0.000000E+00
 44  14  0.187315E+02  0.000000E+00  0.000000E+00
 45  14  0.187100E+02  0.000000E+00  0.000000E+00
 46  14  0.186626E+02  0.000000E+00  0.000000E+00
 47  14  0.186059E+02  0.000000E+00  0.000000E+00
 48  14  0.185758E+02  0.000000E+00  0.000000E+00
 49  14  0.185694E+02  0.000000E+00  0.000000E+00
 50  14  0.185658E+02  0.000000E+00  0.000000E+00
 51  14  0.186040E+02  0.000000E+00  0.000000E+00
 52  14  0.186460E+02  0.000000E+00  0.000000E+00
 53  14  0.186628E+02  0.000000E+00  0.000000E+00
 54  14  0.186976E+02  0.000000E+00  0.000000E+00
 55  14  0.187094E+02  0.000000E+00  0.000000E+00
 56  14  0.187273E+02  0.000000E+00  0.000000E+00
 57  14  0.187448E+02  0.000000E+00  0.000000E+00
 58  14  0.187620E+02  0.000000E+00  0.000000E+00
 19  15  0.183871E+02  0.000000E+00  0.000000E+00
 20  15  0.183858E+02  0.000000E+00  0.000000E+00
 21  15  0.183676E+02  0.000000E+00  0.000000E+00
 22  15  0.183643E+02  0.000000E+00  0.000000E+00
 23  15  0.183481E+02  0.000000E+00  0.000000E+00
 24  15  0.183563E+02  0.000000E+00  0.000000E+00
 25  15  0.183675E+02  0.000000E+00  0.000000E+00
 26  15  0.183848E+02  0.000000E+00  0.000000E+00
 27  15  0.184046E+02  0.000000E+00  0.000000E+00
 28  15  0.184500E+02  0.000000E+00  0.000000E+00
 29  15  0.184869E+02  0.000000E+00  0.000000E+00
 30  15  0.184990E+02  0.000000E+00  0.000000E+00
 31  15  0.185137E+02  0.000000E+00  0.000000E+00
 32  15  0.185387E+02  0.000000E+00  0.000000E+00
 33  15  0.185656E+02  0.000000E+00  0.000000E+00
 34  15  0.185757E+02  0.000000E+00  0.000000E+00
 35  15  0.185871E+02  0.000000E+00  0.000000E+00
 36  15  0.186008E+02  0.000000E+00  0.000000E+00
 46  15  0.187269E+02  0.000000E+00  0.000000E+00
 47  15  0.187022E+02  0.000000E+00  0.000000E+00
 48  15  0.186529E+02  0.000000E+00  0.000000E+00
 49  15  0.186097E+02  0.000000E+00  0.000000E+00
 50  15  0.185566E+02  0.000000E+00  0.000000E+00
 51  15  0.186005E+02  0.000000E+00  0.000000E+00
 52  15  0.186441E+02  0.000000E+00  0.000000E+00
 53  15  0.186773E+02  0.000000E+00  0.000000E+00
 54  15  0.187069E+02  0.000000E+00  0.000000E+00
 55  15  0.187306E+02  0.000000E+00  0.000000E+00
 56  15  0.187435E+02  0.000000E+00  0.000000E+00
 57  15  0.187524E+02  0.000000E+00  0.000000E+00
 16  16  0.183710E+02  0.000000E+00  0.000000E+00
 17  16  0.183697E+02  0.000000E+00  0.000000E+00
 18  16  0.183438E+02  0.000000E+00  0.000000E+00
 19  16  0.183415E+02  0.000000E+00  0.000000E+00
 20  16  0.183372E+02  0.000000E+00  0.000000E+00
 21  16  0.183230E+02  0.000000E+00  0.000000E+00
 22  16  0.183255E+02  0.000000E+00  0.000000E+00
 23  16  0.183317E+02  0.000000E+00  0.000000E+00
 24  16  0.183403E+02  0.000000E+00  0.000000E+00
 25  16  0.183593E+02  0.000000E+00  0.000000E+00
 26  16  0.183827E+02  0.000000E+00  0.000000E+00
 27  16  0.184051E+02  0.000000E+00  0.000000E+00
 28  16  0.184565E+02  0.000000E+00  0.000000E+00
 29  16  0.184789E+02  0.000000E+00  0.000000E+00
 30  16  0.184998E+02  0.000000E+00  0.000000E+00
 31  16  0.185199E+02  0.000000E+00  0.000000E+00
 32  16  0.185472E+02  0.000000E+00  0.000000E+00
 33  16  0.185665E+02  0.000000E+00  0.000000E+00
 34  16  0.185795E+02  0.000000E+00  0.000000E+00
 35  16  0.185902E+02  0.000000E+00  0.000000E+00
 49  16  0.186742E+02  0.000000E+00  0.000000E+00
 50  16  0.185525E+02  0.000000E+00  0.000000E+00
 51  16  0.185771E+02  0.000000E+00  0.000000E+00
 52  16  0.186538E+02  0.000000E+00  0.000000E+00
 53  16  0.186830E+02  0.000000E+00  0.000000E+00
 54  16  0.187117E+02  0.000000E+00  0.000000E+00
 55  16  0.187381E+02  0.000000E+00  0.000000E+00
 14  17  0.183615E+02  0.000000E+00  0.000000E+00
 15  17  0.183553E+02  0.000000E+00  0.000000E+00
 16  17  0.183200E+02  0.000000E+00  0.000000E+00
 17  17  0.183086E+02  0.000000E+00  0.000000E+00
 18  17  0.183042E+02  0.000000E+00  0.000000E+00
 19  17  0.183024E+02  0.000000E+00  0.000000E+00
 20  17  0.183023E+02  0.000000E+00  0.000000E+00
 21  17  0.183048E+02  0.000000E+00  0.000000E+00
 22  17  0.183085E+02  0.000000E+00  0.000000E+00
 23  17  0.183099E+02  0.000000E+00  0.000000E+00
 24  17  0.183253E+02  0.000000E+00  0.000000E+00
 25  17  0.183467E+02  0.000000E+00  0.000000E+00
 26  17  0.183733E+02  0.000000E+00  0.000000E+00
 27  17  0.184046E+02  0.000000E+00  0.000000E+00
 28  17  0.184545E+02  0.000000E+00  0.000000E+00
 29  17  0.184791E+02  0.000000E+00  0.000000E+00
 30  17  0.185039E+02  0.000000E+00  0.000000E+00
 31  17  0.185267E+02  0.000000E+00  0.000000E+00
 32  17  0.185554E+02  0.000000E+00  0.000000E+00
 33  17  0.185644E+02  0.000000E+00  0.000000E+00
 34  17  0.185786E+02  0.000000E+00  0.000000E+00
 49  17  0.186495E+02  0.000000E+00  0.000000E+00
 50  17  0.185556E+02  0.000000E+00  0.000000E+00
 51  17  0.185604E+02  0.000000E+00  0.000000E+00
 52  17  0.186243E+02  0.000000E+00  0.000000E+00
 53  17  0.186588E+02  0.000000E+00  0.000000E+00
 54  17  0.186928E+02  0.000000E+00  0.000000E+00
 55  17  0.187190E+02  0.000000E+00  0.000000E+00
 14  18  0.183641E+02  0.000000E+00  0.000000E+00
 15  18  0.183224E+02  0.000000E+00  0.000000E+00
 16  18  0.183102E+02  0.000000E+00  0.000000E+00
 17  18  0.183053E+02  0.000000E+00  0.000000E+00
 18  18  0.182930E+02  0.000000E+00  0.000000E+00
 19  18  0.182685E+02  0.000000E+00  0.000000E+00
 20  18  0.182682E+02  0.000000E+00  0.000000E+00
 21  18  0.182710E+02  0.000000E+00  0.000000E+00
 22  18  0.182784E+02  0.000000E+00  0.000000E+00
 23  18  0.182922E+02  0.000000E+00  0.000000E+00
 24  18  0.183086E+02  0.000000E+00  0.000000E+00
 25  18  0.183323E+02  0.000000E+00  0.000000E+00
 26  18  0.183651E+02  0.000000E+00  0.000000E+00
 27  18  0.184136E+02  0.000000E+00  0.000000E+00
 28  18  0.184435E+02  0.000000E+00  0.000000E+00
 29  18  0.184742E+02  0.000000E+00  0.000000E+00
 30  18  0.185020E+02  0.000000E+00  0.000000E+00
 31  18  0.185356E+02  0.000000E+00  0.000000E+00
 32  18  0.185544E+02  0.000000E+00  0.000000E+00
 33  18  0.185558E+02  0.000000E+00  0.000000E+00
 34  18  0.185639E+02  0.000000E+00  0.000000E+00
 35  18  0.185445E+02  0.000000E+00  0.000000E+00
 48  18  0.186455E+02  0.000000E+00  0.000000E+00
 49  18  0.185868E+02  0.000000E+00  0.000000E+00
 50  18  0.185610E+02  0.000000E+00  0.000000E+00
 51  18  0.185660E+02  0.000000E+00  0.000000E+00
 52  18  0.186175E+02  0.000000E+00  0.000000E+00
 53  18  0.186130E+02  0.000000E+00  0.000000E+00
 54  18  0.186099E+02  0.000000E+00  0.000000E+00
 55  18  0.186634E+02  0.000000E+00  0.000000E+00
 56  18  0.186732E+02  0.000000E+00  0.000000E+00
 10  19  0.182359E+02  0.000000E+00  0.000000E+00
 11  19  0.182229E+02  0.000000E+00  0.000000E+00
 15  19  0.182978E+02  0.000000E+00  0.000000E+00
 16  19  0.182653E+02  0.000000E+00  0.000000E+00
 17  19  0.182658E+02  0.000000E+00  0.000000E+00
 18  19  0.182497E+02  0.000000E+00  0.000000E+00
 19  19  0.182534E+02  0.000000E+00  0.000000E+00
 20  19  0.182550E+02  0.000000E+00  0.000000E+00
 21  19  0.182533E+02  0.000000E+00  0.000000E+00
 22  19  0.182586E+02  0.000000E+00  0.000000E+00
 23  19  0.182669E+02  0.000000E+00  0.000000E+00
 24  19  0.182801E+02  0.000000E+00  0.000000E+00
 25  19  0.183173E+02  0.000000E+00  0.000000E+00
 26  19  0.183464E+02  0.000000E+00  0.000000E+00
 27  19  0.183878E+02  0.000000E+00  0.000000E+00
 28  19  0.184275E+02  0.000000E+00  0.000000E+00
 29  19  0.184696E+02  0.000000E+00  0.000000E+00
 30  19  0.185022E+02  0.000000E+00  0.000000E+00
 31  19  0.185293E+02  0.000000E+00  0.000000E+00
 32  19  0.185456E+02  0.000000E+00  0.000000E+00
 33  19  0.185494E+02  0.000000E+00  0.000000E+00
 34  19  0.185448E+02  0.000000E+00  0.000000E+00
 35  19  0.185333E+02  0.000000E+00  0.000000E+00
 36  19  0.185322E+02  0.000000E+00  0.000000E+00
 37  19  0.185200E+02  0.000000E+00  0.000000E+00
 38  19  0.185165E+02  0.000000E+00  0.000000E+00
 47  19  0.186064E+02  0.000000E+00  0.000000E+00
 48  19  0.185763E+02  0.000000E+00  0.000000E+00
 49  19  0.185717E+02  0.000000E+00  0.000000E+00
 50  19  0.185693E+02  0.000000E+00  0.000000E+00
 51  19  0.185720E+02  0.000000E+00  0.000000E+00
 52  19  0.185910E+02  0.000000E+00  0.000000E+00
 53  19  0.186049E+02  0.000000E+00  0.000000E+00
 54  19  0.186120E+02  0.000000E+00  0.000000E+00
 55  19  0.186331E+02  0.000000E+00  0.000000E+00
 56  19  0.186452E+02  0.000000E+00  0.000000E+00
 57  19  0.186366E+02  0.000000E+00  0.000000E+00
 58  19  0.185996E+02  0.000000E+00  0.000000E+00
 59  19  0.185617E+02  0.000000E+00  0.000000E+00
 60  19  0.185482E+02  0.000000E+00  0.000000E+00
 10  20  0.182161E+02  0.000000E+00  0.000000E+00
 11  20  0.182024E+02  0.000000E+00  0.000000E+00
 12  20  0.182133E+02  0.000000E+00  0.000000E+00
 13  20  0.182357E+02  0.000000E+00  0.000000E+00
 14  20  0.182316E+02  0.000000E+00  0.000000E+00
 15  20  0.182310E+02  0.000000E+00  0.000000E+00
 16  20  0.182317E+02  0.000000E+00  0.000000E+00
 17  20  0.182321E+02  0.000000E+00  0.000000E+00
 18  20  0.182269E+02  0.000000E+00  0.000000E+00
 19  20  0.182302E+02  0.000000E+00  0.000000E+00
 20  20  0.182347E+02  0.000000E+00  0.000000E+00
 21  20  0.182435E+02  0.000000E+00  0.000000E+00
 22  20  0.182535E+02  0.000000E+00  0.000000E+00
 23  20  0.182649E+02  0.000000E+00  0.000000E+00
 24  20  0.182803E+02  0.000000E+00  0.000000E+00
 25  20  0.183015E+02  0.000000E+00  0.000000E+00
 26  20  0.183266E+02  0.000000E+00  0.000000E+00
 27  20  0.183585E+02  0.000000E+00  0.000000E+00
 28  20  0.183982E+02  0.000000E+00  0.000000E+00
 29  20  0.184609E+02  0.000000E+00  0.000000E+00
 30  20  0.185102E+02  0.000000E+00  0.000000E+00
 31  20  0.185262E+02  0.000000E+00  0.000000E+00
 32  20  0.185364E+02  0.000000E+00  0.000000E+00
 33  20  0.185369E+02  0.000000E+00  0.000000E+00
 34  20  0.185265E+02  0.000000E+00  0.000000E+00
 35  20  0.185023E+02  0.000000E+00  0.000000E+00
 36  20  0.184978E+02  0.000000E+00  0.000000E+00
 37  20  0.184966E+02  0.000000E+00  0.000000E+00
 38  20  0.185152E+02  0.000000E+00  0.000000E+00
 47  20  0.185605E+02  0.000000E+00  0.000000E+00
 48  20  0.185694E+02  0.000000E+00  0.000000E+00
 49  20  0.185700E+02  0.000000E+00  0.000000E+00
 50  20  0.185711E+02  0.000000E+00  0.000000E+00
 51  20  0.185736E+02  0.000000E+00  0.000000E+00
 52  20  0.185932E+02  0.000000E+00  0.000000E+00
 53  20  0.186139E+02  0.000000E+00  0.000000E+00
 54  20  0.186130E+02  0.000000E+00  0.000000E+00
 55  20  0.186219E+02  0.000000E+00  0.000000E+00
 56  20  0.186341E+02  0.000000E+00  0.000000E+00
 57  20  0.186268E+02  0.000000E+00  0.000000E+00
 58  20  0.185943E+02  0.000000E+00  0.000000E+00
 59  20  0.185518E+02  0.000000E+00  0.000000E+00
 60  20  0.185197E+02  0.000000E+00  0.000000E+00
 61  20  0.185070E+02  0.000000E+00  0.000000E+00
 62  20  0.185080E+02  0.000000E+00  0.000000E+00
  5  21  0.177612E+02  0.000000E+00  0.000000E+00
  6  21  0.178072E+02  0.000000E+00  0.000000E+00
